"","x"
"월성동에",0.588866762553524
"입맛이이상하다고",0.58856103003511
"폐업처리하던지",0.588443674944802
"무쇠도",0.588313264276259
"짬뽕에서",0.588205942270914
"맛있더라",0.587934514760614
"제공되는",0.58784512239619
"배달알바한거보니",0.587844711525484
"바쁘니까",0.587629066111391
"푸짐해서",0.58748908063753
"변태같아요",0.586474079324431
"수년째",0.586458587598832
"포장해",0.586403157605506
"홈페이지",0.586286447433271
"돌아다니면서",0.586154848035757
"진심짜증나서",0.586027110078918
"청소안했다는말만하고",0.585795814665461
"해물라면도",0.585616768578506
"키큰새끼",0.583915973726878
"바리스타같은데",0.583090650394658
"탑입니다저번에",0.582087770427708
"가격은",0.581817793919418
"발급거부",0.581512196591606
"찾아서",0.58110540650167
"있는거",0.5810981088148
"먹네요",0.58065621398918
"괘씸하고",0.579581354799385
"타지역에서",0.579337324358308
"조림이",0.579107506633717
"튀김옷",0.57901283828665
"차례맞춰",0.579007760312698
"오픈기념이라고",0.578697285837647
"처음에만",0.578222736332509
"최고입니다",0.57791850672597
"시설과",0.577580901770279
"피해서",0.577424223855918
"담에는",0.577245405483676
"펼쳐집니다",0.576740129258959
"문닫지말고오래오래해요",0.576713629583876
"받으세요",0.576637876533832
"물어봐주시더라고요",0.576624107813424
"몰아서",0.576516958459326
"멀어보이지만",0.576277031256654
"티비나오고배가많이부르셨나봐여",0.576095809221955
"출장올때",0.576008466528919
"최고에요b",0.575722786966377
"충전이",0.575601577839946
"반에서",0.575259949007966
"믿고가라",0.57459543420294
"파저리하나",0.574409213737188
"맛있었어용",0.574382943312061
"피자도",0.574377631117292
"빠지지",0.574251944555958
"체인점만",0.573762619710196
"그리울때",0.573638723366637
"먹은게",0.573055013769054
"평가에별하나주는것도아까움",0.572953610730245
"최고예요",0.572361300435885
"철판요리",0.572320443584153
"뭐시켰었는데",0.572013498645004
"노닥거리면서도",0.571790921762901
"포장도",0.571419162992001
"탁트인",0.571195807470979
"메리고",0.571107519089803
"코스요리도",0.570761664306116
"하지도",0.570731999592515
"서로치우라고나하고있고음식집ㅇ에서",0.570274417101154
"하나도안나오고",0.570069784306151
"청포도",0.569123337420517
"잘못나온듯",0.568801368511135
"받네요",0.568730113943801
"목적이라면",0.568721709349248
"해장국맛이",0.568435600184382
"통갈치구이가",0.568201562011881
"짬뽕시켯더니",0.568110770697936
"컵안에",0.567285418618424
"엔젤꺼만마셔서",0.567095517100149
"평점다봐도",0.567057754995396
"아욱넣고",0.56692196145066
"청양크림파스타는",0.566748720608696
"부침개는",0.566590057753201
"먹어보구",0.56617181568707
"가족끼리들렀는데",0.565848344469675
"새끼들아",0.565390870544705
"이전에",0.565211026335099
"왔네요많이파세요",0.564682143299366
"짬봉이",0.564299515118166
"면상판떼기좀",0.56418292741589
"하나에도",0.564134692022023
"반지마을로",0.563990880657852
"명앉는자리애",0.563426948488689
"드러운",0.563109011377155
"홀에직원분은",0.562800225363861
"극찬했어요",0.562400001946806
"어머니의",0.562381214235432
"뭐시켜먹으려고전화햇더니",0.562310107667571
"태아에게",0.561877253990309
"않고부드러워",0.56101300682599
"별개짜리레스토랑이었죠",0.560845093613161
"파는건지",0.56018085513775
"불쇼짱",0.55958160899708
"손님도",0.559424676089299
"버니니리타존맛감동",0.559302622358642
"친철하세용",0.55914479524195
"경포대근처",0.558441797301359
"거일수도",0.557506579567837
"그랬나보군요",0.557489281864207
"모조치즈섞어쓰는지",0.557359964613307
"모기고",0.556909280720072
"먹을만",0.556883816070926
"생각나는밤",0.556662456573639
"칼구수수제비말고도",0.556547004432845
"물거품이",0.556465360466628
"모르는것처럼",0.55574589788839
"휴일에",0.555200354164332
"그러냐",0.554786703896863
"부모님",0.554153041733044
"생각보다는",0.554151696346392
"변함없어",0.554144859328799
"차이나고그릇",0.5536971655837
"전주나",0.553356762201815
"느껴야",0.553033839415391
"다른점이라면",0.552812874762137
"개였을때는",0.552738417395871
"서비스업은",0.55262050596683
"물건을",0.552391835973587
"메밀국수메밀전전병",0.551726422634841
"훌륭한",0.551672406449758
"스시도",0.551369893400289
"엄청가까운데",0.550862660838362
"불러들이더군요",0.550777594880151
"잘생긴사장님",0.550688678986984
"주변에서",0.55057989755388
"검색후",0.550575022098498
"와이파이도",0.55052387650586
"얘기나누다",0.550316341721057
"반찬이정갈하고",0.550120158272216
"초밥용",0.548478228949426
"없어도",0.548425231756753
"친절까지",0.548267031157764
"찾아갔다가",0.548211170525346
"재탕하는거같음",0.548094777277243
"밤시간이라",0.5471262735917
"무안이나",0.547063766235497
"사용하는",0.547045573024662
"고기질이라도좋아야지",0.546729117126466
"서빙음식은",0.546679738014113
"평점보고",0.546471006243742
"맵지도",0.546423463791719
"친해질수있는",0.546237316197782
"추가한다니까",0.546166908340479
"삼계탕",0.545618601936613
"가져옵니다",0.545471463155812
"기다려도",0.545425039125988
"기본만찬많이나오구",0.545383398990445
"푸짐해보이기",0.54505697404673
"직장인",0.544519979735781
"별로입니다",0.544284695206468
"찾아가겠습니다",0.544244752441528
"주는데는",0.543969197557897
"맛나게",0.543771868308615
"밥먹으러",0.54338801127291
"차이나게",0.543115805783705
"콩나물",0.543102929242468
"아니었어요",0.542427189202338
"크게나왔고",0.542392749881809
"하물며",0.541658670352983
"차네요",0.541297486780965
"빨르게갖다주면좋게다",0.541098212772545
"포장도안했어요",0.540825847434484
"읺게생겨서",0.540760600271208
"인상도",0.540729657895344
"할매복국도잇구",0.540217049683112
"먹을것도없이텅텅비어있고참치초밥만들어달라고했더니지인이랑얘기하며건성으로듣고는그사람만만들어주고는생선집어넣더군요",0.540133080231855
"짜장보다",0.54004263417659
"언양맛집",0.539434495351885
"모르겠습니다덕분에",0.539185169445372
"짝다리에",0.538726044662921
"틀어놓고",0.538674828325096
"짬뽐강력추천",0.538066246362836
"젤맛있었음",0.537291729790818
"밑에분처럼",0.537259854947359
"지인에게소개했는데",0.537210394075329
"하는군요",0.537180338490605
"하는듯",0.536914092349254
"그렇지는",0.536639204466848
"주인아주머니",0.536235131459524
"맹맛에",0.536160083914692
"타고가니깐",0.535992490208529
"일어나네요",0.53574126936728
"서빙하는",0.53553647677515
"댓글은",0.534948764144074
"포장해왔는데",0.534874205274751
"한게임뛰며",0.534748919149697
"진짜이렇게불친절한곳처음봤음",0.53456914263487
"통화중이라는게",0.534326706328714
"서비스교육",0.533924937552361
"매운것과",0.533904036157821
"타임은",0.533770452998938
"이야기하고",0.533684723909995
"권한이없다고",0.533504129737586
"비치된",0.533175389361613
"사랑해요",0.53289189176832
"짬뽕두개가",0.532611652067913
"대놓고",0.532567668031567
"빨겠어여",0.532483476467406
"안하면",0.532414765442492
"쫀득한",0.532141397601977
"먹을수있음",0.532030982908489
"밑반찬을",0.53101423288594
"판다고",0.53094281049275
"샤브샤브",0.530810463790263
"콤보로",0.530709942519262
"먹으면",0.530269972657269
"전화응대서비스",0.529606068790622
"한번쯤",0.529470201198163
"메르스예방에",0.52944623806338
"모르것지만",0.529286950387006
"전화해서",0.529125202720328
"싫습니다",0.528892461407078
"케익가지등",0.528878237182976
"중국식당을",0.528864351677119
"탈나서설사라니",0.528807305699924
"생기나요",0.5285193239033
"조치취해주시길바랍니다",0.528305972754884
"중인데",0.527928561448311
"카운터까지",0.527862399270066
"시키고",0.527756118034635
"적은듯하지만",0.527728718591248
"뭔지물어봐도",0.526306243156743
"사람입니다꿀떡",0.52611247872744
"큼지막히",0.526039198936335
"새우맛은",0.526001930227134
"주방도깨끗합니다",0.525871240584662
"지인들도",0.525853659411524
"무사히",0.525695763480555
"아줌마아저씨가",0.525500498805692
"주문안들어가고",0.52494543448247
"안가기로했네요",0.524925974733039
"잊혀지지가",0.524776802926657
"찾아낸",0.524505461895511
"해주시고",0.524500858169421
"정내미가",0.524273048964042
"밑반찬들이며",0.523436681285793
"배달되겠지",0.523268707310577
"쫙쫙나는데요",0.522845240220097
"소문이",0.522201643425535
"받아가지고어디지모르고",0.522096286985443
"찰순대도",0.521488492961867
"아저씨때매",0.521405117699219
"메이커",0.521132866465645
"휴무도아닌거같던대",0.521090584943727
"머리로",0.521013856045586
"어쩔수없네",0.521001915574017
"엄마랑도",0.520549441432927
"친절하게해주세요",0.519659506766854
"웠네요",0.519432974634164
"케익샀는데",0.519375299939704
"교촌가자고",0.519251450822184
"하나같이",0.519024870393722
"배경이멋지고",0.518888950482595
"에들어가서",0.517497026315005
"그대롭니다",0.517475904404957
"나시면한번쯤",0.517431086935536
"살피시길",0.517154984478184
"해결되는",0.516832028402517
"것같이",0.515990138700209
"밥한술술한잔",0.515846602927325
"짬뽕하그",0.515693002695229
"정도였습니다",0.515255483393007
"카운터보는",0.515019887366028
"사라져서",0.514789812714487
"맛보았는데",0.514606805432605
"어린이",0.514578831147886
"무한리필만으로도",0.514518522098426
"아랫님",0.51424247386073
"품질좋은",0.514124852584438
"주일에",0.513928144055141
"훌륭한집",0.513682106761354
"같아보이던데그",0.513635519896423
"바르고",0.513536755461301
"붕어곰탕",0.513356003661288
"솔직해집시다",0.513242010534199
"머리길이가",0.513197262042232
"안지워지네",0.512839695203546
"하겠어요",0.512810409142874
"토핑과",0.512088567902141
"무말랭이",0.51111498549072
"하는집인데",0.510959678183259
"여기절대가지마요",0.510892773207966
"몇마디",0.510045456572385
"진짜로",0.509864074930009
"친절하시내여",0.509521201991258
"일주일에한번씩꼭먹음",0.509514094006287
"인심이",0.509320727556728
"먹다말고",0.509160105201184
"무안해",0.509077453145803
"목욜부치면",0.508568317649335
"곳으로",0.508327125906435
"처음이었죠",0.508188636155798
"머신기를",0.508134200782065
"콜라대도좋고",0.507751360804085
"짱친절",0.507720565339935
"맛있다고도",0.507455691106705
"통화상태도",0.507396301771244
"명에서",0.507248627233074
"밀가루야",0.507234760719123
"알바생인지",0.507058107098411
"짬뽕이랑",0.507029805674988
"흑돼지",0.506847335701416
"최악이였습니다",0.506210362163906
"밥좀볶아달라고",0.50582223395184
"시켰는데요",0.505785777663461
"짬뽕이넘맛잇어요",0.505725262435548
"뭐이런",0.505545734052115
"쫄면도",0.505395891900341
"파스타랑",0.505378039917495
"치킨집이랑",0.505266499892935
"인상적이었어요",0.505259191701076
"안이라서",0.50516581728483
"쪽지로쩜",0.505051679980876
"특히낙지볶음",0.504843603130666
"최고의집",0.504590558300476
"가족끼리",0.504449476922852
"맛이나용",0.504446277618167
"내가듣고싶은노래도선곡해서바로틀어주는센스",0.504430280310601
"테이블은",0.504327962671231
"머하는곳임",0.503698639965412
"믿어줬을",0.50318037534899
"역시나",0.503150120032481
"평가글",0.502962527860782
"바꾼건지",0.50296017959749
"불친절하며",0.502319813793924
"맛있다라는",0.502259614201316
"음식점",0.502149750657728
"무림짬뽕",0.501926158517636
"거기다샐러드는천원하던게천으로오르고맛은떨어지고",0.500830871506503
"안베서",0.500524313119065
"자리에",0.500126954252306
"먹고나서",0.499971841500736
"통화중에",0.499672131223815
"정도네요",0.499481096016108
"형편없네요",0.499189818518103
"처리할까",0.499006220906322
"양심이",0.498269646668205
"명애들명가서해물뚝배기인굴전인",0.49764413128711
"비싸다고",0.497447712772234
"반그릇먹엇습니다",0.497093307013895
"서울사람이",0.496990832721461
"밋밋하지도",0.496952964345564
"교촌치킨매니아인데",0.49686499744096
"못먹음",0.496783799064886
"아는데",0.495969504634535
"찌개에들어잇는",0.495963382155172
"메뉴판수정을못했다네요",0.495896132793001
"불친절한분은",0.495859062490345
"먹어보러",0.495858871997288
"짬뽕불타는짜장탕수육",0.495712009844264
"짜장소스는",0.495632919180313
"찾아갔어요",0.495317589850355
"부산왔다가",0.494243179495551
"쫄깃하고",0.493354698140099
"어이없어요",0.493201621661481
"추천꾹",0.492989135643465
"배달하는데",0.492805424056908
"손맛입니다",0.492263336310047
"뭐이런경우가",0.491852622968372
"쿠폰으로사면",0.491159703360269
"처음먹어봐요",0.490294172571335
"바꿔드림",0.490198551762617
"주문한거",0.48993516456985
"보여드리겠습니다",0.489933532433605
"회덮밥에",0.489886674122475
"주인내외분의",0.489830468721603
"암만배운게없어도",0.489659000309311
"며칠된건지",0.489071827734247
"닭볶음탕이",0.489017808958296
"안끓여",0.488797757793619
"불친절합니다첫",0.48866770552752
"서빙수준이",0.488463128864719
"배달하고있네요",0.488170500746161
"맛은그냥저냥보통먹을만한정도인데맛집이라하기좀에매한수준이구요",0.487910171013151
"멀지도않은",0.487776720997886
"근처가",0.487706208713308
"한번갔다가",0.487670696937845
"튀김은",0.487630390769716
"보이는걸",0.48762294157
"무서움",0.48724137331267
"먹어댓던지",0.486911391560594
"배달못해주는게",0.48689766827324
"초대박",0.486678062183244
"먹는칵테일",0.486338197381477
"주문시",0.486215080752575
"서비스",0.485993583175013
"토요일인데",0.485989226985257
"수정해야할듯",0.485983671411687
"찾아왔습니다",0.485905922738695
"집이다",0.485864073365921
"이런부분만",0.485844037678719
"맛은개뿔",0.485823260980839
"주차하기가",0.48516527715249
"그분들에게도",0.484970718847997
"빠삭빠삭한게",0.484729315213295
"걸렸네요",0.484651334454284
"마트에파는",0.484569321521985
"개쌍욕나오는거",0.484226901467656
"친절하시더라구요부모님이",0.484196803512378
"짬봉순두부하고",0.483816776632767
"이집만그런지",0.483724181987749
"문이열리는",0.483037077169475
"추천맛집에",0.482754803373363
"매니저나",0.482656233827793
"한잔더",0.482563733111432
"서비스두",0.48243894817474
"아구불고기",0.482311851124261
"머리긴",0.481929024772809
"지금있는닭이나튀기다곧망할듯",0.481494059211079
"제맘에쏙드는곳이라평가만족올립니다",0.481459434968375
"상차림도없고",0.481057514313941
"메뉴판가지고",0.480851287338914
"취급도",0.480738555068385
"왔어용",0.480056374910921
"맛잇는데",0.479304263941225
"갔을때는",0.478897509901343
"추억남기고",0.478745635695048
"테라스쪽",0.478048290602655
"테이블있는",0.477519090965325
"주차가",0.476979296309527
"주변지인들에게는",0.476470268435236
"먹거리",0.476450688559472
"미역국",0.476134931110183
"크림치즈빵",0.476033437246661
"흠이긴합니다",0.475947017978793
"밥하나",0.47587525698502
"나쁘지않은데",0.475641055879594
"한여름되면",0.475196996675111
"먹고싶다하고",0.474869740858057
"진창죽주고",0.474797211753789
"정말별로",0.474511950207974
"써있는거",0.474277044652952
"세월아",0.474109737629176
"게장집",0.473557028419615
"서비스직업이긴해서",0.473550510546856
"낙지볶음에",0.473312219598348
"햄버거만드는사람도한명인것같고",0.473291593553286
"곳이라고",0.473283858133873
"멀리주차장",0.473060920973263
"목아지짤를껴",0.472971629265282
"그릇가지러왔음",0.472726224640887
"쯔쯔쯔",0.472296707693413
"커피맛이좋다는거",0.471805544464582
"질기고",0.47139013713193
"그리고계산도대충",0.471251307898709
"조아용",0.47124109995699
"즐겨찾는",0.470817574078543
"알바생진짜",0.470205449217053
"반성해라",0.470183820560562
"붙쳐달랬더니",0.470027122775245
"힘내시고",0.469984148955661
"주문했는데",0.469979438173772
"파는건",0.469958317287309
"추천드리고자",0.469773010856637
"쿠키모양도",0.469687842871463
"아세요",0.469270934329749
"맨손으로",0.469083816222956
"무비닐봉투나무젖가락",0.468452267150135
"찝찝한",0.468245493091911
"질겨가지고",0.467950862358382
"음식솜씨가",0.467580559698032
"쌓여있는듯",0.467561740415792
"한명이랑갔더니",0.467036648296581
"무료라서",0.466744256984635
"어두침침하더니",0.466740952137678
"근데요",0.466511160152448
"문제가",0.466272106200504
"부탁드립니다",0.46578988225574
"맛있고간장이랑",0.465781884211918
"반죽을",0.46572947488308
"솔직하게",0.465729207913283
"코스죠",0.465627184456495
"목욕하고",0.46559962154084
"주실꺼죠",0.465536320634536
"바뀌나봐요",0.465353813649821
"집에가는",0.464943473463071
"처음오시는분들",0.464535863117062
"맨날이것만먹는거같아요",0.464166309128192
"초밥마니아가",0.463921701193334
"연락도",0.463831715954602
"쥔장의",0.463726579572086
"브레드위에",0.463390150395692
"게하도",0.46334995237262
"자주갈게욤",0.463280053639012
"실망한적이",0.4631044440657
"생각난ㄷㅏ",0.462428405975243
"이모님",0.462172455889491
"몇시간",0.46187362132912
"질겨요",0.461665981887627
"미안하다는말절대없음",0.461346657768403
"여행때도",0.461327482531134
"시키는중",0.461280862760957
"멀다고",0.460829563537444
"오득오득",0.460799349320149
"별기대안하구",0.460762049727663
"그동안",0.460750168174399
"절대가지마시길",0.460652079864126
"푸짐하게",0.459697974873576
"별로임",0.459375694719654
"비벼먹어도",0.459183730220618
"먹을만합니다",0.459026529067935
"보이네요",0.458899965498875
"별하나도아깝",0.458774412630258
"회사사람들",0.458707802636074
"모양하나",0.458629591490704
"이었습니다",0.458545306644141
"탱글탱글",0.458441080510444
"안갑니다",0.45781057810108
"메뉴다",0.457547945475511
"여기새벽에",0.457423941068006
"안넣어줬다는게",0.457210964863957
"진짜다시는안가고싶음",0.457085168737668
"여기오댕탕",0.457053599071862
"철가방한테",0.456936723653487
"전망도",0.456492775262285
"지역의",0.456274063303148
"바껴서",0.456262329463017
"박터지고",0.456197367407708
"아기데리고",0.456136743933104
"찍었는데",0.455678876522709
"분걸리는듯",0.455066176568669
"고급레스토랑이나",0.454871008735165
"먹어봤습니다",0.45485705087188
"허탕쳤어요",0.454796961909686
"하나가",0.454383276022673
"핫도그",0.453661053802083
"하셨습니다",0.453470367750777
"서구청",0.453405801429441
"청해입니다",0.453398151171864
"그릇도",0.453098595377973
"늦게오고",0.453096333595204
"찾아가니",0.45294415978274
"주방일하는",0.452888306229219
"위생관리를",0.452647872892371
"오래된거같았음그만큼",0.452027636972951
"주소또불러달라고",0.45195368580818
"피자집",0.451759162236327
"콜북때문에",0.451433200760772
"몇년전",0.451042376929438
"모시는모습에",0.450901401347061
"보장합니다",0.450880271305426
"만족합니다",0.450097900878629
"주차하기",0.449978647555757
"기분나쁜",0.449880138125412
"차라리그냥나가서",0.449853196887688
"친절이",0.449681970093219
"추천받아",0.44967988292664
"친절도가",0.449276902879278
"짱짱짱맛잇어요",0.449144518522483
"표정관리좀",0.448793915411412
"크림스파게티도",0.448663042552801
"짜쯩나네요",0.448646153600868
"정도하던데",0.448479982171753
"자장이",0.448474956347101
"중간맛",0.448223128204203
"다신찾지않을",0.448106480329344
"안좋네",0.448058581472009
"쭈꾸미중독될거같아요",0.447680552743407
"바쁘니나중에전화하라하더니",0.44753943847909
"처음왔는데",0.447502360981219
"불친절한데",0.447480768261506
"머리짧은",0.44747261768402
"미포가면",0.447424393265465
"불친절해",0.447153492050786
"주문받았을때",0.446702816004287
"더담백하고",0.446488200665457
"먹습니다",0.446442077603495
"퍼다주는다",0.446405609688972
"최악이다",0.446188066692477
"뭐하는거임",0.446128392109942
"초밥이랑",0.445846143016993
"짬뽕집이",0.445823076605573
"이상했는데",0.445798386128018
"그런듯",0.445632379309563
"먹거리x파일에",0.445509187566803
"살께요",0.445447557569297
"먹어보려구요",0.444907065637005
"친척분과",0.444889874349463
"캬약퉤",0.444820677131181
"만두까지",0.444396163367415
"배달오면",0.444351783642437
"말이됨",0.444305793781763
"식사도",0.444288668744581
"앞으로",0.444205550120657
"머이런",0.443900287663702
"진짜어기신고하고싶다",0.443843701319411
"먹을만했으나",0.443712951688931
"메뉴가다양해서",0.443691530451013
"탕수육한번",0.443597301888753
"안좋고",0.443371067395248
"추천하기",0.443363237874237
"컨셉이라",0.443328503996773
"포장해주는",0.44329269378059
"짭지않고",0.443042965081543
"추천하길래",0.442986062122549
"쭈꾸미는",0.442598090822857
"추천쮸",0.442275865918518
"그랬으면",0.442091948926327
"빌려주시고",0.441715444535632
"매콤한게",0.441670025550353
"간곳이",0.441116208832631
"모르겠고",0.441101403099092
"이름만",0.44093713565794
"청주한정식이",0.440600048845902
"찾아보니",0.440420430694324
"최고에요",0.44031823835295
"못지않은",0.440253606153988
"멍청하면친절하던지",0.439874010509503
"소문데로내요",0.439793453744091
"치킨집위장한",0.439694876573648
"목소리가",0.439169797959261
"찾았어요",0.43915484692156
"기념일이라고",0.439113982480865
"키우시고",0.439109358341602
"속아서간집",0.438884983480688
"소스까지",0.438861689667839
"상차림이",0.43858217262123
"비계부분이",0.438320050310983
"집가서",0.437895669150343
"치우지도",0.437579728474541
"직원분들이나",0.437496584476206
"지들끼리",0.437085087368655
"받아주공",0.436979379720914
"기가막힌듯",0.436756085945467
"주인이라던데",0.436339280937838
"줄때도",0.436303568741871
"혼자오지만",0.436227492263368
"쫄면은",0.435984872565241
"모던한인테리어",0.435902600287287
"배달된다고",0.435799600791209
"쓰레기처럼",0.435228031429644
"인테리어",0.435046608427666
"있엇는데",0.434892903858279
"특이하게",0.434686142225983
"휴무인가요",0.434596235871901
"족발땡길때는",0.434388881326737
"잘못들어놓고",0.434229213764144
"완전친절",0.434106945322397
"흑돼지도",0.433955467291054
"재밋다",0.433634847831436
"방금시켜먹었는데달달하니맛잇어요",0.433539742687769
"조용하고",0.432992635822354
"보네요",0.432826832608317
"되네요",0.432750900014764
"아니더군요",0.432566065618505
"먹다중간에나왓네요",0.432511873037796
"기다리라는식",0.432174366706902
"아니네요",0.432018982859484
"서비스가별로",0.431837361651536
"한국적으로",0.431654526613038
"퀵전화한다드니",0.431168113640251
"탕숙은",0.430809228550717
"그러는데",0.430755571756547
"먹어볼래야",0.430557569104534
"불꺼져있고",0.430488988869779
"식당들은",0.430478067623467
"먹었는데",0.430250219335779
"자기보다",0.430115516399007
"첨나오는",0.429980783648504
"묻지마셔요",0.429787188625569
"먹다보니까",0.429542687377468
"걸어왔네요",0.429510938557102
"다시는안먹음",0.429506183961367
"칼칼한",0.429397325855893
"안티요",0.429393855580503
"이미지가",0.429377804235901
"복개천에서",0.429148663474319
"중문에서",0.42913492299589
"카페ic",0.429021702822073
"생으로",0.428863845567695
"제대로된건",0.428818375672106
"먹은돼지는",0.42865831070906
"불친절에",0.428432308448858
"환불도",0.428187059159006
"매너도",0.427948164650098
"대출해서",0.427726884579265
"돋보이는",0.42770908745651
"불맛이없고",0.4275951746749
"주문했다",0.427394298121899
"같았어요",0.427299413969386
"주나요",0.427132843555544
"인터넷에서",0.426901103417381
"후회할일은",0.426861363353137
"천안토박이들은",0.426805101992291
"배부르고무엇보다",0.426737821948173
"찌끄래기담아와서는",0.426686115882649
"한다는게",0.426093583915385
"조용하나",0.425863471204987
"토요일",0.425785420324596
"니들은",0.425739000938154
"찻게되었어요",0.425534996085523
"지점에서",0.425381368821218
"찾아갔어요맛이",0.425291992731477
"보이는게",0.425234091758715
"빠질뻔한건",0.42513262062496
"이렇진",0.42505171286717
"찾아다니는",0.42491856049169
"개선의",0.42475502115133
"못먹고",0.424354636863911
"불친철하면",0.424113730070715
"진합니다",0.423786601773738
"산속이라",0.423435142219262
"물어보니까여기",0.423326200151726
"먹을랬더니",0.423312473485381
"시방새",0.4231075671276
"좋으셔서",0.42281805608181
"되도록",0.422345093959476
"짬뽕보다",0.421614909925945
"서로만들어주기햇는데",0.421388364636675
"참앗음",0.421260423284536
"집에서시켜먹었는데",0.421083118466165
"주인왈",0.42079076650957
"업체고",0.420755220425795
"모른다고",0.420428904283415
"찜질방",0.420368915106662
"목요일",0.420037218672873
"햄버거가",0.420017066259296
"머스타드",0.419971723267553
"무지적습니다",0.419903108204443
"먹으려면",0.419859108675667
"못했음",0.419520455681931
"연곡동",0.419163254581055
"살치살",0.418994510553977
"채선당",0.418864862432609
"칼칼한게",0.418691272080767
"새우가",0.418528924562464
"판단합시다",0.418363509749269
"주문대비",0.418220903710571
"회값이",0.418029781724747
"후라이드에",0.417760608568095
"추가구입후",0.417737370283856
"게뚜껑만",0.417278164927186
"무성의하다고",0.417164559263016
"멀티플라워",0.417157824935055
"최고인듯요",0.417102792172226
"보고싶네",0.416996842103552
"별에반도",0.416777657972184
"브런치",0.41670597693969
"식구분들이",0.416504583858988
"시키지마세요",0.415770336723759
"기분상한집",0.415332303122314
"느끼하지",0.415298132923957
"짜증만나오고옴",0.41505303308943
"충격적이네요",0.414541492156503
"고민인데",0.414458082331454
"그대론데",0.4141414554384
"처음이네",0.413513851458634
"실망이예요",0.413352579773619
"활어회랑",0.413344929115954
"보기도",0.413293341649185
"먼저계산해주네요",0.413196989564916
"처음으로",0.412931540692575
"매니저님",0.412886585433834
"그랫어요",0.412768966297957
"쩝암튼",0.412267861046289
"먹은적이",0.411924164279776
"주문하였는데",0.411894787604506
"배달되구요",0.41137730694599
"오늘도예약이다차서",0.411062118726496
"주는데가",0.410981170743755
"그렇게하는거",0.410587694925007
"벌어먹는듯",0.410472748779492
"바뀐건지",0.410061825055547
"매콤하신거",0.409864066270471
"말하니",0.409681126147528
"진짜맛있네요",0.409664799336546
"하시는지",0.409283922689048
"충분히",0.409133138703425
"줄어드니",0.408946443927797
"몰아붙입니다",0.408929723651361
"쿠폰이",0.408789101961863
"담배냄새",0.408594662048025
"인터넷에는",0.408371010471245
"시켜줘서",0.407743253484601
"먹게됬네요",0.407722350098588
"올려야겠네요",0.407279166571121
"짜증만늘어서가네요",0.406950020480951
"걸었나",0.406948756313705
"파세요",0.406935005094648
"맛있을줄은",0.406922207994851
"쓰더라고요",0.406440926022221
"붙어있고",0.406432243821781
"최악도이런가게는첨보네요",0.406345344789097
"혼자꾹참고먹고갑니다",0.406334443661188
"모래가",0.406280392857197
"친절하고직접",0.406219792921752
"추천해요",0.406074154213584
"들어간거",0.405852938788946
"놀러갔는데",0.405493220605403
"임산부인데",0.405288283026964
"불평불만을저희한테얘기하시더니",0.404722237837353
"싸니깐요",0.404380679480532
"갖다줄생각도안하고자기들끼리떠들고있더군요",0.404150203750387
"구워도",0.403933949126948
"국밥보다",0.40356059997655
"진짜맛남",0.403365938779764
"먹고왔어요천장",0.40308570545679
"참다참다",0.403077137647401
"추천하고싶지않구만전화를받을라면",0.402796398669495
"주문했던",0.402419336014636
"치워주지도",0.402228729653621
"조만간",0.402019290453711
"한우가",0.40198017026664
"되시길",0.401900971811453
"같으면",0.401618054316034
"재수털려서",0.401608741093309
"말아주세요",0.401561292101293
"주인이랑",0.401490452750156
"못마시고옴",0.400887297076543
"보람이",0.400860039358098
"짱깨집이니",0.400804426377061
"암튼다신안갑니다",0.400777724349361
"주인아주머니가",0.400654792389223
"집근처라",0.400651742238745
"즐겨먹던",0.40061942967946
"못했네요",0.40051229370159
"명이서먹을려고",0.400291829640831
"한가지",0.400287354722913
"찾아주세요",0.400216210261899
"맛이간것처럼나와서",0.399600183204859
"받나요",0.399595181505975
"머거보고",0.399543773123634
"고추장괵을",0.399379130181184
"허대구",0.399358812915796
"족구장노래방",0.399116597800078
"맛없던데요",0.39910728128256
"함흥냉면",0.398619895197886
"처음가봄",0.398499837691692
"해주시는",0.398453538469907
"맛은모르겠는데",0.398392285537176
"아니고",0.39837458868167
"발라서",0.398252697538741
"추천해드립니닷",0.39785618738252
"테이블부터",0.397730178447277
"시켜보려고",0.397305497750072
"어쩌라는겨",0.397218944934193
"좋을듯",0.397021684483797
"선택한",0.396744070338053
"서비스는진짜",0.396665407770638
"착하시고",0.396333606948856
"못드려요적어도",0.396275837423633
"안주랑맥주도",0.396127643667055
"짜지않으며",0.396052329987652
"서빙하신다며",0.395901676886386
"소품들도",0.395899443751169
"찌개류",0.395850533030768
"층으로",0.395496050352112
"치킨집을해서",0.395332678006447
"장어구이를",0.395118590428593
"머머있고",0.395021518383108
"뱉을뻔한건",0.394976760287697
"알려주시고",0.394677457599089
"삼계탕가족과",0.394512527035664
"배달알바생을",0.394448992141921
"캐셔를",0.394432895623689
"짜장면에",0.394328250921179
"배고파도",0.394222375413712
"머리카락도",0.393991473886496
"점심을",0.393981223647788
"아까웠습니다",0.393909887906071
"생각하는",0.393796694474446
"책임지려고",0.393472725170692
"짱맛있어요uuu",0.393198246234869
"테이크아웃할인을",0.393075012913022
"남도음식이라며",0.392940568769124
"좋으시고",0.392687393035137
"처음이었다",0.392680533635105
"시키지말라고요",0.392657884240348
