"","x"
"너무아까운집",-0.00380445601134631
"한우곱창이라",-0.00380063241176301
"뼈있는",-0.00379189179565498
"다시는가고싶지않네요",-0.00378321743872192
"색깔이",-0.00377468437964508
"집하고도",-0.00374136849342336
"들어가봤는데어쩜",-0.00372861453854972
"들으면서",-0.00369201974101007
"안시켜먹습니다",-0.00359417666816882
"있다면서데리고",-0.00358121803950333
"아들들이",-0.00355875763901265
"들르는",-0.00355104204563278
"써져잇엇능데포장용기옴",-0.00353666819979496
"김창렬이",-0.00353470262544508
"올드팝송",-0.0035336732788531
"장사했다고",-0.00351313721489503
"기절햇음",-0.00348748851316175
"준공식",-0.00346539927689644
"손님이불러도",-0.00345383897443028
"해산물도신선한편이네요",-0.00342014268006351
"안매웠어요",-0.00337146134995508
"향촌식당바로앞가게가훨씬좋을듯",-0.00336978268343574
"폐쇄했으면",-0.00333767262732163
"남겼네요",-0.00331707207260167
"생각외로",-0.00331661092122141
"초기에는",-0.00329743662324452
"깨끄하고요",-0.00329217860706943
"욕할래다참았음",-0.00326066768578097
"난모르겠네",-0.00323570194136102
"안좋네요",-0.0032326725883978
"쓰레기같애서",-0.00320773959089148
"받을만",-0.00319093386471633
"최고최고",-0.00317823208700172
"블로거들의",-0.0031715531771788
"서비스만두같은것도안가져다주고",-0.00315138414207084
"기프트콘으로",-0.00314353602777559
"절대음식",-0.00311871312942687
"더워요",-0.00311210343735284
"알려주세요",-0.00310311667143801
"식사하면",-0.00309490094744686
"만리장성",-0.00309028394319803
"낫겠네요",-0.00308753017976281
"기별이나",-0.00307661268046848
"태우시던데",-0.00307303854060391
"ㅆ들어가는욕도한것같고개소리는확실히들었구요",-0.00303881566551214
"없거나",-0.00303326829021353
"인증까지",-0.00300931339720914
"다른데와",-0.00300317461951502
"다른데로ㄱ고고싱",-0.00300024296072121
"시켜먹은게",-0.00299372152324163
"안동명주",-0.00298820613320615
"솔직히맛없는것은아니지만",-0.00295408405576985
"기다린다",-0.00294066659588501
"오리고기도",-0.00292591926524758
"한우집도",-0.00289944236462478
"빠진걸",-0.0028888948264824
"돋보이고요",-0.00287816833122143
"했는데그냥",-0.00287500379974781
"음악은",-0.00286616590618726
"찍혀있고",-0.00283712551713487
"돈주고블로거샀나봐요",-0.00282488386608671
"불친절한거",-0.00281872087373165
"정말불친절하고",-0.00279972761110154
"사람들의",-0.00279116440230871
"부산이모",-0.00278672732970171
"집이더군요",-0.00275351622717527
"기본셋팅되는",-0.00273929188272728
"카드를",-0.00272919117721575
"선창횟집이",-0.00272309462619504
"생각보다별로임",-0.00271600094441605
"수육도",-0.00270679080147246
"나오는돈도아니고후회마시길이돈으로",-0.00270565423438394
"찾아가서먹을정도아님",-0.00270099590644846
"씹히더군요",-0.00269822980403378
"한가위가족팩을",-0.00269748637162228
"늦지않았어",-0.00264891531264368
"뒷이야기다들리실정도로하시더라구요",-0.00264699502159823
"바삭해서",-0.0026377218690877
"된장찌개시겻다가",-0.00263730604340858
"랍스터는",-0.00260462996011237
"사람많다고",-0.00259266220493905
"불친절함에",-0.00257845030903108
"점심시간에갔었는데",-0.00255282837345464
"청초수",-0.00254349706237251
"깔금하고",-0.0025362662112626
"새콤하니",-0.00251777625817718
"욕마니드시고장수하세여",-0.00251251048057001
"맛있구여",-0.00250588459892794
"실속반찬이라고",-0.00248712130379069
"컵에생크림막묻혀서나오고",-0.00248395566192677
"친절도가",-0.00247768567768066
"휙던져서나오는것같고",-0.00245426374902996
"말라있어서",-0.00245246092203495
"시르네요여기",-0.00243080080971015
"하나나오고",-0.00242546773114769
"치킨먹는게훨씬",-0.00242491194594524
"네이버에도",-0.00242270236355478
"청주에도",-0.00241993934436042
"중식당",-0.0024151697317442
"쉬었다",-0.00241251974868194
"다녀봐서",-0.00241234706030375
"늘해랑맛있다고해서왔는데요맛은",-0.00241169843565112
"스키타러",-0.00241139310161274
"이런부분은",-0.00240765758589955
"비비큐먹지",-0.00240730284743524
"안튀겨져서",-0.00239410553955795
"직원은되게많으면서",-0.00238359655582652
"서초갈비집",-0.00236719569530931
"생선까스랑",-0.00233443967851777
"제주가면",-0.00233170403847909
"똑바로하쇼먹다가",-0.00232962049359457
"새로개업한",-0.00232888897738939
"김치는",-0.00232704505181745
"떡이고",-0.00231641889265501
"만이처넌",-0.00231363606503741
"생각납니다",-0.00229346122481935
"영업시간",-0.00229011694267819
"제육덮밥",-0.00228420065077865
"실가격이랑",-0.00227144909843396
"시청에",-0.00225977124883049
"표정부터가",-0.00224989069807609
"찾았습니다",-0.00223827436189369
"마음에안드는",-0.00222412073744576
"여기오지마요",-0.00220732018105269
"진짜와",-0.00220670178726732
"돋구는",-0.00220417657097585
"틀어주시드라고여",-0.00218204049157259
"아무튼그러더니",-0.00217722296472075
"기부했다",-0.00217031217698443
"첨보네그렇다고",-0.00216808047274989
"자작평점",-0.00216465434675797
"천원베가네",-0.00215995718263655
"집인것",-0.00215460720135656
"도랐나",-0.00214835971039298
"쓸데가",-0.00214623073150074
"짝퉁초코파이라던데",-0.00214489832765073
"단골이였던데로",-0.0021368716367727
"여수에",-0.00212768610159954
"카드결제하면",-0.00208685206218987
"시킬려하니깐",-0.00207879878118984
"깨끗한곳이니",-0.00207581451375362
"참고해주시길",-0.0020560697668466
"여기직원교육안시키나요",-0.00205378581555714
"맛있엇어여",-0.00205148223807756
"막장이가",-0.00204948638434982
"별루구",-0.0020421881051354
"당근은안익은것도",-0.00203867008367342
"기본이안대있어기본이",-0.00203788036593956
"진짜짜증나네요",-0.00202888993368654
"써야한다",-0.00202200749889574
"특보쌈먹었는데",-0.00199995977984827
"좋기만",-0.00199330625794888
"식사에",-0.0019922825587556
"스테이크빼다",-0.00198971769751906
"형제들끼리",-0.00198538646385412
"볶아오는데",-0.00198528742247662
"주점치곤",-0.00197760946930797
"초심이",-0.00197367129560905
"타르트롤케이크진짜맛없어서환불받고싶었다",-0.00195862058658719
"제말못알아듣더라구요분명",-0.00194642120099831
"풍성하다고",-0.00194155007706908
"엠에스쥐",-0.0019393959383693
"짬봉은",-0.0019290824366623
"책자에",-0.00190414973967075
"앞사람아이스크림을",-0.00190161816850235
"두부만",-0.00189963138208183
"알았다는",-0.00188328488056242
"종류별양별차이",-0.00188277527523551
"밋밋하고",-0.00187021395677761
"폭행을",-0.00186066449946811
"엄청불친절하고",-0.00185236724410688
"ㅅ정식을먹었는데",-0.00184472501957875
"ㅅㅂ재섭는가게네",-0.00184435946640242
"진짜어떻게뼈에살도없는데튀김옷만입혀서주냐작은닭다리도세개나잇어진짜맛도없어",-0.00183959554861877
"신다게먹고",-0.00183842919091219
"빼빼로데이라서",-0.00182664179510413
"천날만날",-0.0018244519397992
"사기친주인할아버지",-0.00180497822327486
"고소하면서",-0.00178118274880683
"정원수와",-0.00177213832218303
"샐러드인데",-0.00177032846167091
"단무지나",-0.0017624558251196
"백종원의",-0.00176064704992792
"통화하는뎈",-0.00174712113771441
"그저그랬던것",-0.00174468507368863
"꼴아박아서",-0.00173427246143927
"ㅅㅂ존나열받게하네",-0.00173379406925453
"오해를",-0.0017313925296468
"메모해",-0.00172969241968002
"구워먹고",-0.00172167773372145
"레드오리지널은기름도많고맛도없고",-0.00171817929223088
"싸가지없다",-0.00171630274303595
"없는건아니지만",-0.00171083333569579
"돈가스소스고",-0.00167557158278219
"괜찮았고요",-0.00167466702873502
"팥빙수생각보다",-0.00166831618525472
"심하네요",-0.00165270189202779
"어의가없어서원래이런건",-0.00164656467444681
"두마리",-0.00164440170563725
"창환이네가",-0.00163734881479428
"사람수많큼",-0.00163066095218746
"처음에비해",-0.00162960464604339
"그져그런",-0.00161577440891463
"생긴곳이",-0.00160524419268795
"제주시에는",-0.00160452389342156
"친절함에",-0.00159141561182146
"전혀싹싹하지않아요",-0.00158490622392754
"핫도그",-0.00157837423089468
"세개합친듯",-0.00156126537765245
"기가막히게맛있네요",-0.00155596404545114
"맛이젤없고",-0.00155267086210019
"언제나",-0.00155019498983751
"정갈한",-0.00154785886786301
"듣던거랑은",-0.0015129672015846
"사장이나종업원",-0.00151227701972974
"사진보니",-0.00151149207891968
"식사류개시켯는데",-0.00150988111072104
"분위기짜",-0.00150826031431384
"품질인증",-0.00150340408261534
"저기요",-0.0014967248006421
"전화하는건데",-0.00149428886282655
"아무리저녁시간이라고배달밀렷다지만",-0.00148972304978619
"닭고기인지",-0.00148727637454129
"제공이안된다네요",-0.00148346241461082
"기름많은데",-0.00147734510969564
"더달라고하면",-0.00147657443560917
"써있어서",-0.00145134972718706
"좀비싸네",-0.00143851494300071
"좋은평",-0.00143851406769483
"치즈불고기는맛있었는데",-0.00141849487539362
"받으시면",-0.00140416153776484
"빠지지않고",-0.00139360359226859
"지나서",-0.00138008106210106
"지금이라도",-0.00137881446586777
"환상적이었어요",-0.00137633572228317
"만오천원",-0.00137309571996398
"함니다",-0.00137076478895051
"기분만상했음",-0.0013654027575619
"제친구랑다왛는데인분인줄알고닭갈비철판구이천원이라고해서",-0.00134593220011184
"이야기를했는대",-0.00133862288630383
"ㅆㅓ있네요",-0.00133783677669725
"저것보다",-0.00133611738624569
"휴양림출장뷔페",-0.0013352491212179
"국수가",-0.00133107571287388
"순두부찌개",-0.00132059105056136
"분위기있고",-0.00131637053921501
"비싼편맛이",-0.001313536670595
"냄새가심함",-0.00130302584132264
"앞에서도",-0.00129954468808668
"용암동점이있습니다",-0.00129157360282683
"딴말하기도",-0.00127381710439597
"헐평가바",-0.00127279924794142
"중국이",-0.00126949403410145
"땅파서",-0.00126915065970597
"여기완전불친절하고",-0.00125997589858073
"안하나요",-0.00125461714547073
"장어에서도",-0.00124349493809062
"아무것도모르고",-0.0012419115969049
"시켜먹지마요",-0.00124134080088589
"시부리드니",-0.00123962936358945
"알아봐야겠군요",-0.00123782008468978
"시켜먹었는대요",-0.00122478999711935
"짱이여요",-0.00121230699824861
"해줘서",-0.00120429722437605
"헷갈려요",-0.00120238712482902
"호흡을",-0.00118860722758446
"빠따들고",-0.0011826120474727
"향이강하다싶었다",-0.00116545879611547
"식탁에",-0.00115815600511049
"실망할듯",-0.00115537807530281
"종업원이랑",-0.00115313606993119
"멀뚱멀뚱앉아있어서",-0.00115288959202162
"주문은",-0.00113788816263502
"갈골한과는",-0.00112368848244852
"두스푼",-0.00111932348321954
"전화했더니미안하다고하시고",-0.00111764031763713
"딴데가고싶을정도",-0.00111762447911261
"맛이던데",-0.00110171761203859
"다시왓는데예전그집못찾아서왓더니",-0.00109870876055265
"맛의차이가",-0.00109720224701081
"생각뿐",-0.00107508183734067
"타야함",-0.00107407539765644
"사람들다",-0.00106939433595355
"그것도모르고",-0.00106249522623148
"써잏지않나요",-0.00105655611839536
"봉추찜닭",-0.00104626690354135
"땡초각종",-0.0010317973716022
"주방으로들어가셔서",-0.00101902161558202
"그돈주고먹기아까움",-0.00100605191586015
"친절하게받음",-0.00100135181558244
"뒷쪽도",-0.000995845751917627
"추가반찬",-0.000989535406945591
"어이가없네",-0.000988408696829131
"많이다른것같군요",-0.000981664486868173
"사장님은계속죄송하다고했지만",-0.000975850025954781
"역겨움이",-0.000964926029903175
"행복으로",-0.000963017373677394
"해바라기",-0.00096295193911855
"피자안먹고말지다신안시킴가지도않을거임",-0.000948337352281144
"삼시세끼",-0.000947080836155193
"전화를끊었네요",-0.000946655534010987
"자만하고거만덩어리",-0.00093856883138937
"봄향기와",-0.000938149550482373
"예약햇는데",-0.000928402958736962
"한개씩",-0.000921841144902704
"만건지",-0.000918279253785177
"만원에드라이쇼짜잔",-0.000915704699208291
"볶음밥하나에",-0.000907375507299225
"주고요",-0.000902661242973502
"너무짜고맵고",-0.000900386595535067
"해물천지에",-0.000898458608017209
"닭이진짜",-0.000892877354747283
"이상해지고",-0.000882288741679637
"없으신거",-0.000871278826112181
"어떤한분은꼭그러네요",-0.000871191259844082
"도장도",-0.000868162762523755
"맛잇습니다",-0.000858305708633181
"보통국밥이고",-0.000857923578584981
"주변이",-0.000851583805469529
"분위기이긴해도",-0.000850422935026649
"하드만",-0.000839155581398954
"전혀고려한",-0.000832500297901155
"신포닭강정이",-0.000822079339268202
"짜증난다는",-0.000821163783546116
"만사천원아까움",-0.000821159566058818
"분통화했나",-0.000810608708136546
"년까진데",-0.000808101920298789
"순서가",-0.000804453352963953
"추천해드립니다",-0.000802116860184874
"저번엔걸걸한목소리에사투리쓰는아지매실장인지",-0.000797164908816122
"마땅치않다",-0.00078807604650725
"부담도없었어요",-0.000768945086727822
"혼자가면",-0.000757118400738502
"구미점",-0.000754712836086223
"인원은명정도예정이구요",-0.000746312219543769
"최악이에요",-0.000746087175477557
"안가게될것같아요",-0.000745602687876158
"재료대신에",-0.000739728151234093
"속살에서",-0.000730795842004337
"들어가자마",-0.000730111079231674
"인분이였다는거예요",-0.000721977387783384
"라면맛이",-0.000707112619244825
"시끄럽다고",-0.00070643587842995
"충격적인맛이에요",-0.000704856864121404
"빠진것",-0.000701580956512288
"별한개도아까운데",-0.000701323025421837
"자격지심만",-0.000698283016478723
"사실이구만",-0.000696405912654684
"진짜돈아까워요",-0.00069544740604893
"맛집중에",-0.000694445410116819
"복사한사람들",-0.000679676396464135
"많이남",-0.000678977965770389
"사람에겐",-0.00067616217768659
"천원이다하고",-0.000666175510317664
"참좋을곳",-0.000662990844042452
"인간대우받기는",-0.000661757580378413
"욕이나해대고",-0.000651985668622286
"다젖었네요",-0.00065127103317858
"혼잣말로",-0.000648532407543799
"동명항",-0.00064439291475541
"나는지",-0.000643583930636842
"직접만드신거라",-0.000642837211657024
"장사하길",-0.000641662531912042
"좋았던기억에",-0.000637401196043939
"친절도보통총점가성비가",-0.00063581747000056
"보릿골이",-0.000634683925389077
"대로변이라",-0.000628146027962653
"국산이면",-0.000615790915381521
"미안하다는말한마디없고",-0.000602548443760713
"뿐만이",-0.000599213226570356
"해놓으셨네",-0.000597559560512811
"전화도존나싸가지없네",-0.000590706388169635
"유명합니다",-0.000589921775086855
"여기보단",-0.000589081941392818
"빽빽지르시고",-0.000587276389984829
"이런사람한테",-0.000586889311558131
"되있다고",-0.00058063169654484
"여기영업안하나요",-0.000577885470289652
"붐비는",-0.000577341923593321
"하니깐",-0.00057672094938004
"대처하시길",-0.000575547639807477
"있을뿐맛은",-0.000570995203124334
"찾아가",-0.00056998200307587
"예약하려",-0.000565461569386417
"푸고있음",-0.0005653781137031
"한결같아야하는법",-0.000565219324633806
"크리스마스에",-0.000561752757983792
"베트남",-0.000557156434652752
"비추천이요",-0.00054467878549708
"오이무침",-0.000543740372708558
"절대케잌사지말라고하고싶네요",-0.000541705410519855
"사람많다고안해주고",-0.000541442103080251
"이런맛이라니",-0.000539558719439807
"잊고있었던",-0.000537925340826784
"처음만들어보는듯했음",-0.000534646466313809
"충청도에서",-0.000527595711975316
"독침맞는",-0.000523742642297183
"예의라는걸좀차리고",-0.000522024606786491
"치커리도",-0.000521786659914535
"작기는",-0.000513921176036218
"본사에쳐알아보든가",-0.000508304094155238
"해전물회",-0.000508132106444881
"별로던데요",-0.000506581634732685
"사이드미러에",-0.000501300114527774
"치는거",-0.000500512416925041
"지랄하는",-0.00049317484428464
"많이찾는",-0.00049211188574152
"지들이",-0.000491575630279193
"열받아서적고있음",-0.000491460852712301
"하시나",-0.00048988921507993
"왜요라하니깐",-0.000486775312351808
"네이버에서도",-0.00048657372699011
"백두산을",-0.000482959037848161
"잠시들렸는데",-0.000480018236727593
"궁한건지",-0.000479381715407961
"이시바욕존나나오네",-0.000475952908610451
"여기가제일괜찮아서",-0.000467779417552942
"국물을",-0.000456963928796059
"맛잇나보네요",-0.000453698386678935
"이러면",-0.000453483778940857
"왈왈왈",-0.000431708195443028
"잔소리죠",-0.000422798033700657
"찍히고",-0.000421637870237036
"있을듯",-0.000419841316538302
"좌식예약",-0.000413200131349814
"나중에온",-0.000411343302433605
"전통식품",-0.000405939858370725
"이따구로장사하시지마시구요",-0.000403687756250592
"서울올라왔네요",-0.000393288452571255
"프랜차이즈",-0.000387672873954758
"견해로서",-0.000384430941868932
"결재방법을",-0.000374352408966762
"낚이는",-0.000368548404697059
"첨봅니다",-0.000366308179390732
"주문도제대로받지도못하고요",-0.000360172270639365
"포인트적립도",-0.000359479557277211
"장사할생각없어보임",-0.000359298808379713
"일단푸짐",-0.000355980514919274
"산격호점",-0.000349288234612375
"찜하고",-0.000340261082791243
"출장뷔페",-0.000332956817004898
"재탕하는거같아요",-0.000325532230581275
"이미지는",-0.000324813914062762
"먹어봤는데요",-0.000320366383093625
"한개여",-0.000310903350875098
"이런댓글들",-0.00030772619138994
"쫄깃쫄깃한",-0.000300749886954194
"이러네",-0.000299491815979863
"주문은받고",-0.00029858110458411
"하던중",-0.000296984194391581
"일하는여자분이",-0.00029644288894043
"하시는게",-0.000293409178310041
"얼만데",-0.000288475738303384
"더달라고하냐며",-0.000282367747240752
"은은한조명에",-0.000272582046020066
"집이예요",-0.000270585189221683
"쟁반하나에",-0.000267245091281522
"장사가뭐라고",-0.000255741723018165
"이지점은",-0.000254175846159619
"됐지뭘",-0.000247831127779289
"음악이",-0.000243184568851246
"이런싸가지없는",-0.000235255283909989
"음식줄때도",-0.000228429023396597
"다르냐",-0.000212014841817871
"허니콤보는늘안됨",-0.000211643891005221
"다먹어봣는데",-0.000210162272857191
"데코나",-0.0002081657511047
"일품이군요",-0.000207190931624177
"동시에",-0.000203998622170338
"어플가격이랑",-0.000198722934107296
"입맛을잃게만드는매력이",-0.000194768039921988
"예의가",-0.000190048894784609
"더좋은곳도있음내가전보다",-0.000186770663461433
"돈주고산건데",-0.00018161954182905
"속초경제",-0.000169451142139704
"장사는",-0.000163871102630384
"색상조화라던지",-0.000161991852531781
"귀찮은데도",-0.000155093269749396
"국제외식출장뷔페",-0.00015107145567361
"빵집보다",-0.000149141494488897
"대답만하고",-0.000146482041028722
"비추임",-0.000145962721406053
"뻑뻑하고",-0.000145717861437469
"후회돼요",-0.000145163925340421
"사장같지",-0.000143542451303786
"솔직히말하면",-0.000142293213162432
"음식퀄리티대비",-0.000142004039560317
"흠이지만",-0.000132999134052785
"부실합니다",-0.000131227797575937
"짬뽕둘중에",-0.000130281867673531
"육계장도",-0.000128703875389391
"집인지도",-0.000128615322254908
"책자에는포장용기에서그릇배달로바꼇다고",-0.000123836035698883
"서면군대",-0.000123041275814519
"음식간은",-0.000122457741928316
"직원들한테",-0.000121904926888361
"본죽사건처럼",-0.000118758354201809
"자기내꺼라",-0.000114023674464357
"사고당하셨다는데",-0.000113463180958949
"좋길래",-0.000112850591409871
"별루요",-0.000110947812319218
"바삭하지도",-0.000105344479339732
"주인바뀌기전엔",-0.000103457350387579
"주의하세요회센타",-0.000101516874096532
"방금다녀왔는데",-0.0000989491492038915
"천원임",-0.0000984585856834054
"먹다보니",-0.00009729279892474
"보쌈은",-0.0000965652862196837
"영업시간안에",-0.0000959466401081336
"영월동강다슬기를",-0.0000953618440349679
"제가매운후라이드있냐고먼저물어봤더니있다구하셔서",-0.000093977309970753
"카프레제",-0.0000920816768618417
"배가불렀네요그냥",-0.0000907449920006145
"어떤시대인데",-0.0000900121423010048
"안하면서",-0.0000895450190574689
"별로구여",-0.0000891287955175493
"매운김밥이",-0.000088232756756669
"보통이에요",-0.0000855003782771959
"별한개도아까움",-0.0000837450991733207
"진짜돈에만환장한것같아요",-0.0000813065847175749
"상남에딴데가여",-0.0000811760877316832
"양파는",-0.0000801227621307393
"몇개들어간거",-0.0000798353681952449
"어머니께서",-0.0000793393500709818
"부른건지",-0.0000789215208343876
"yonhapnews",-0.0000771271094773431
"벌써부터",-0.0000726793491063265
"괜찮은곳",-0.0000724014533455694
"불친절까지",-0.0000721000818996198
"진짜개분",-0.0000719075310613325
"받나요",-0.0000705578029829546
"동래구수",-0.0000703742066041417
"발전에",-0.0000695486902225157
"배가쳐불러서",-0.0000671761674202148
"필요없음을",-0.0000668765256658235
"시간엔",-0.0000666583898594805
"혼자하는지",-0.0000662385474056211
"피물만살짝",-0.0000659035728230153
"매우불만족스러웠습니다",-0.0000649848707066987
"방송에도",-0.0000646458110052357
"별한개도진짜아까움",-0.0000637993597905332
"장사하는거같아",-0.0000626137170983935
"진짜사장싸가지없네요",-0.0000625887229279085
"예쁜데",-0.0000623876683509787
"뭐시켰었는데",-0.0000621639219119438
"면죄분가",-0.0000616253952202228
"의심스러웠음다신안먹음",-0.0000598063962869602
"밥먹기는",-0.0000595527564862612
"우리는",-0.0000593124698306764
"배달되냐고",-0.0000590932582749833
"촌시려움",-0.0000584089390486876
"불친절할뿐더러",-0.0000583364795991861
"이벤트나",-0.0000580424383292577
"반하고이쁘신",-0.00005784115182399
"먹다가비위상해서왔네요",-0.0000565405760915157
"못들어가게하더니",-0.0000551623039895191
"몰얼마나",-0.0000544111122587909
"버섯샐러드는괜춘",-0.0000535313493752791
"친절한집",-0.000051711867307731
"메뉴에있는거",-0.0000505139886312717
"먹을까했는데",-0.0000499354172915788
"홍합만",-0.0000499258514487597
"생각안하고",-0.0000496209129595229
"표정으로와요",-0.0000483614317791936
"바로근처인데한그릇배달도안된다고기분나쁘게말하구",-0.0000477968101988515
"면발입맛",-0.000046200133969278
"멸치랑",-0.0000457153206159943
"별론데",-0.0000437013653921987
"하나시켰는데",-0.0000435518476596501
"역대간야유회식당중최악",-0.0000430099206232412
"호주산샤브시켰는데다먹고나니한우샤브샤브였더라고요주문잘못받아놓고죄송하단말한마디없고",-0.0000414286037418767
"튀겨서",-0.0000410881213654239
"별로네여",-0.0000399183904595121
"배고파서꾸역꾸역먹엇는데이제안시켜먹음",-0.0000390853411206957
"모자르고",-0.0000390638630649618
"krbulletinakr",-0.0000386015241134498
"미칫나엿같은것들",-0.0000374677309178177
"주차시",-0.0000364164592022916
"샤브샤브란",-0.0000355604502460042
"무슨만두",-0.0000350446599095243
"먹었어요그런데",-0.0000349795087148496
"돈으로",-0.000034894952358942
"별하나도아깝네요",-0.0000342793487877459
"쿠폰안받으면",-0.0000335098065208009
"크게인분이상이라고",-0.0000334856475513894
"타서옴",-0.0000333938186712283
"컨셉이",-0.000032823344954993
"목소리만크지",-0.0000327936719911375
"여행하고",-0.0000322428165091571
"않나는거",-0.0000318446693997646
"인간들임",-0.0000304761140061513
"자자자",-0.0000302760686737379
"카드결제한다고",-0.0000302255693639393
"물회중에",-0.0000296020907666256
"별로라먹는도중에",-0.0000291520191143657
"맞도좋고",-0.0000276525925111233
"겁나불친절에",-0.000027538677074397
"주인아주머니가",-0.0000274769974195652
"주문과",-0.0000272915341585897
"생긴지얼마나됬다고",-0.0000268156770379993
"하나밖에",-0.0000267770695189072
"모르겟지만소비자들",-0.0000267219428543551
"명예훼손으로",-0.0000267171919279359
"몇달지나서가니",-0.0000260838916468277
"주문을하고우리동네가아닌데까지전홰해서차까지끌고가서사가져왔는데",-0.0000250550517579589
"주문제작하고싶은데",-0.0000249747763896184
"주문을하려고전화했는데",-0.0000249294361068423
"많을까봐",-0.000024290604818366
"별다를거없어요",-0.0000242455348422338
"무시하면",-0.0000237982827136326
"통화음가게하질말던가",-0.0000227323609127821
"무슨떡볶이가",-0.000022390968311979
"맛있기만하구만",-0.0000213848829505365
"테이프컷팅",-0.0000200523519771092
"치킨색도",-0.0000196560198757555
"먹는다는",-0.000019368166989886
"배달도안되고",-0.0000185652746040298
"검은옷입고키작으신분",-0.0000178719569751495
"직원교육똑바로시켜요",-0.0000172271259689545
"쇠고기야채죽시켯음",-0.0000170871688198632
"걸리고",-0.0000168119307519343
"배고픈중이라",-0.0000163894143104606
"벌레분들이",-0.0000163005565268548
"맛대가리없음",-0.0000149099182632015
"단케잌하나",-0.0000145328524495982
"닭갈비와",-0.0000145223116934585
"단골인데배신때림",-0.0000140471473928182
"망치고",-0.0000133955236692427
"입니당",-0.0000127915678396107
"타지분들은",-0.0000124856028265387
"현지인도",-0.0000124010227852879
"툭툭던져서",-0.000011399302242582
"윗사람같다보이지않앗고",-0.00000948764197642421
"조용필",-0.00000946110595787754
"실망했는데",-0.00000849488821680755
"친절하지않더군요",-0.00000832882268535397
"평점안주기없어요",-0.00000831703534436505
"대단하죠",-0.00000831553065555695
"아가씨들은",-0.00000758458747853063
"어이상실",-0.0000075685534204983
"명실공히",-0.00000721364048486393
"충분히맛잇게만들수",-0.00000718272321054455
"경우인가",-0.0000061576478023994
"안바꿔주시는",-0.00000598733324384387
"무채조금이랑",-0.00000545299565749922
"방송안",-0.00000431852025926911
"제작해야될지싶은생각이들어",-0.00000391881204208348
"여기주로먹었는데",-0.00000380049476741586
"남김니다",-0.00000376746922243418
"여기존나",-0.00000370568185418648
"짜장면아니면",-0.00000364938653629442
"초밥에",-0.00000349011357771341
"뭐해요",-0.00000344512241191675
"가격만올리고",-0.00000331746176812556
"못시켜먹겠다",-0.00000310707798329383
"후추가루덩어리가",-0.00000295066642441094
"쿠키들에",-0.00000264498873827089
"번넘게전화했는데",-0.00000207513055737049
"식사할땐",-0.0000019206984230106
"댓글안달려고햇는데",-0.00000177645571173221
"매콤한맛",-0.00000159206896508132
"샤브샤브도",-0.00000113594948748094
"대천에",-0.00000105802398955868
"예전에도",-0.00000101804246418157
"뿐인데",-0.000000983814276263571
"모르는게",-0.000000864608940601121
"음료수는",-0.000000702636509422262
"궁시렁거리기나하고쓰레빠찍찍끌고댕기면서",-0.000000352089147230755
"이런전화도할시간이없습니다",-0.000000145996354571164
"본토막창",-0.0000000737408846317734
"방송탄것들",-0.0000000398408245474481
"멸치다시국물쎈불로",-0.0000000380334929049588
"닭냄새가",-0.0000000216837093894932
"기름통을",-0.000000000000591129986974981
"니지생겼으면",-0.000000000000548906385346735
"신선하지않다",-0.0000000000000785483038754065
"만원을쓰다니절라아깝다",-0.0000000000000651982401564004
"제육덮밥은",-0.0000000000000512271445490346
"제입맛에는",-0.0000000000000487434858771485
"타지분들이시면",-0.0000000000000465691489331513
"아니라안정성까지",-0.000000000000042534083352363
"다슬기해장국이",-0.0000000000000397398953237078
"동래백화점뒤",-0.0000000000000384980230912306
"볶아와서",-0.0000000000000369456375838492
"inputm뉴스",-0.0000000000000332200684661519
"요리사의",-0.0000000000000322886655875442
"와인시키니",-0.0000000000000316677168649376
"치세요",-0.0000000000000291839804222505
"개싸가지야",-0.0000000000000211118103964913
"주차장엔",-0.000000000000020180396181695
"정말화가나네요",-0.0000000000000170757436320385
"밥먹는데",-0.0000000000000161443295952875
"여수여행을",-0.0000000000000152129126421736
"통화음가는데안받고",-0.0000000000000145919804573088
"쇠고기야채죽인데",-0.0000000000000121082644803809
"짬뽕국물에서",-0.000000000000010245430791577
"빵집이",-0.00000000000000683028730873098
"명예훼손은무슨",-0.00000000000000186281011467474
"모른다고배째라네",-0.0000000000000018628076777149
"당근죽인줄",-0.000000000000000310468320009768
"통화중이라고",-0.000000000000000310467669304443
